"";"grid_no";"Code2";"year";"month";"Hrel50_ee";"Hrel5_ee";"Hrel95_ee";"Vrel50_ee";"Vrel5_ee";"Vrel95_ee";"tot_grid"
"27918";93072;"FR52";2012;3;0;0;0;0;0;0;57
"27919";93072;"FR52";2012;6;0;0;0;0;0;0;57
"27920";93072;"FR52";2012;10;0,000204185;0,000166623;0,00024589;0,000196947;9,29e-06;0,000827852;57
"27921";93072;"FR52";2010;6;0;0;0;0;0;0;57
"27922";93072;"FR52";2012;7;0,000412328;0,000330525;0,000506867;0,000212418;1,03e-05;0,000866398;57
"27923";93072;"FR52";2011;9;2,66e-05;2,13e-05;3,27e-05;0,000225177;1,08e-05;0,000941978;57
"27924";93072;"FR52";2011;11;0,00010331;8,4e-05;0,000125074;0,000203887;9,16e-06;0,000843081;57
"27925";93072;"FR52";2011;2;0;0;0;0;0;0;57
"27926";93072;"FR52";2010;7;0,000484013;0,000396158;0,000579518;0,000317552;1,54e-05;0,001295001;57
"27927";93072;"FR52";2011;7;0,000377446;0,000308125;0,000452632;0,000290741;1,41e-05;0,00118571;57
"27928";93072;"FR52";2011;12;0,000186645;0,000151233;0,000226896;0,0001711;8,14e-06;0,000716591;57
"27929";93072;"FR52";2010;8;0,000583867;0,000472485;0,000710553;0,000282354;1,27e-05;0,001154263;57
"27930";93072;"FR52";2011;5;0;0;0;0;0;0;57
"27931";93072;"FR52";2011;4;0;0;0;0;0;0;57
"27932";93072;"FR52";2010;1;0;0;0;0;0;0;57
"27933";93072;"FR52";2011;6;0;0;0;0;0;0;57
"27934";93072;"FR52";2011;10;0,000159631;0,000127958;0,000196237;0,000166088;7,84e-06;0,000698174;57
"27935";93072;"FR52";2011;8;6,35e-05;5,16e-05;7,67e-05;0,000155767;7,02e-06;0,000636899;57
"27936";93072;"FR52";2012;4;0;0;0;0;0;0;57
"27937";93073;"FR52";2011;7;0,000377446;0,000308125;0,000452632;0,000290741;1,41e-05;0,00118571;57
"27938";93073;"FR52";2010;10;0,000615545;0,000497363;0,000751406;7,07e-07;3,33e-08;2,97e-06;57
"27939";93073;"FR52";2011;9;2,66e-05;2,13e-05;3,27e-05;0,000225177;1,08e-05;0,000941978;57
"27940";93073;"FR52";2012;11;3,99e-05;3,2e-05;4,9e-05;0,000222207;9,98e-06;0,000918806;57
"27941";93073;"FR52";2012;6;0;0;0;0;0;0;57
"27942";93073;"FR52";2010;9;0,000492108;0,000394485;0,000604939;0,000101452;4,88e-06;0,000424486;57
"27943";93073;"FR52";2011;11;0,00010331;8,4e-05;0,000125074;0,000203887;9,16e-06;0,000843081;57
"27944";93073;"FR52";2010;3;0;0;0;0;0;0;57
"27945";93073;"FR52";2010;8;0,000583867;0,000472485;0,000710553;0,000282354;1,27e-05;0,001154263;57
"27946";93073;"FR52";2010;11;0,000565415;0,000456017;0,000691456;4,7e-07;2,11e-08;1,94e-06;57
"27947";93073;"FR52";2010;5;0;0;0;0;0;0;57
"27948";93073;"FR52";2012;2;0;0;0;0;0;0;57
"27949";93073;"FR52";2012;12;9,31e-05;7,46e-05;0,000114462;0,000153547;7,31e-06;0,000643093;57
"27950";93073;"FR52";2011;8;6,35e-05;5,16e-05;7,67e-05;0,000155767;7,02e-06;0,000636899;57
"27951";93073;"FR52";2012;7;0,000412328;0,000330525;0,000506867;0,000212418;1,03e-05;0,000866398;57
"27952";93073;"FR52";2011;10;0,000159631;0,000127958;0,000196237;0,000166088;7,84e-06;0,000698174;57
"27953";93073;"FR52";2012;10;0,000204185;0,000166623;0,00024589;0,000196947;9,29e-06;0,000827852;57
"27954";93073;"FR52";2010;4;0;0;0;0;0;0;57
"27955";93073;"FR52";2012;1;0;0;0;0;0;0;57
"27956";93073;"FR52";2012;5;0;0;0;0;0;0;57
"27957";93073;"FR52";2011;3;0;0;0;0;0;0;57
"27958";93073;"FR52";2010;2;0;0;0;0;0;0;57
"27959";93073;"FR52";2011;4;0;0;0;0;0;0;57
"27960";93073;"FR52";2011;12;0,000186645;0,000151233;0,000226896;0,0001711;8,14e-06;0,000716591;57
"27961";93073;"FR52";2012;3;0;0;0;0;0;0;57
"27962";93073;"FR52";2010;12;0,000223587;0,00018117;0,000270363;2,11e-06;1e-07;8,83e-06;57
"27963";93073;"FR52";2012;4;0;0;0;0;0;0;57
"27964";93073;"FR52";2010;7;0,000484013;0,000396158;0,000579518;0,000317552;1,54e-05;0,001295001;57
"27965";93073;"FR52";2011;2;0;0;0;0;0;0;57
"27966";93073;"FR52";2010;6;0;0;0;0;0;0;57
"27967";93073;"FR52";2012;9;0,000166645;0,000135759;0,000201146;0,00024421;1,18e-05;0,001021569;57
"27968";93073;"FR52";2010;1;0;0;0;0;0;0;57
"27969";93073;"FR52";2012;8;3,99e-05;3,2e-05;4,91e-05;0,000196779;8,87e-06;0,000804539;57
"27970";93073;"FR52";2011;6;0;0;0;0;0;0;57
"27971";93073;"FR52";2011;1;0;0;0;0;0;0;57
"27972";93073;"FR52";2011;5;0;0;0;0;0;0;57
"27973";93074;"FR52";2011;3;0;0;0;0;0;0;57
"27974";93074;"FR52";2012;7;0,000412328;0,000330525;0,000506867;0,000212418;1,03e-05;0,000866398;57
"27975";93074;"FR52";2010;11;0,000565415;0,000456017;0,000691456;4,7e-07;2,11e-08;1,94e-06;57
"27976";93074;"FR52";2012;3;0;0;0;0;0;0;57
"27977";93074;"FR52";2012;4;0;0;0;0;0;0;57
"27978";93074;"FR52";2012;12;9,31e-05;7,46e-05;0,000114462;0,000153547;7,31e-06;0,000643093;57
"27979";93074;"FR52";2012;1;0;0;0;0;0;0;57
"27980";93074;"FR52";2010;7;0,000484013;0,000396158;0,000579518;0,000317552;1,54e-05;0,001295001;57
"27981";93074;"FR52";2010;9;0,000492108;0,000394485;0,000604939;0,000101452;4,88e-06;0,000424486;57
"27982";93074;"FR52";2011;9;2,66e-05;2,13e-05;3,27e-05;0,000225177;1,08e-05;0,000941978;57
"27983";93074;"FR52";2010;6;0;0;0;0;0;0;57
"27984";93074;"FR52";2011;4;0;0;0;0;0;0;57
"27985";93074;"FR52";2010;10;0,000615545;0,000497363;0,000751406;7,07e-07;3,33e-08;2,97e-06;57
"27986";93074;"FR52";2011;5;0;0;0;0;0;0;57
"27987";93074;"FR52";2011;2;0;0;0;0;0;0;57
"27988";93074;"FR52";2012;8;3,99e-05;3,2e-05;4,91e-05;0,000196779;8,87e-06;0,000804539;57
"27989";93074;"FR52";2011;10;0,000159631;0,000127958;0,000196237;0,000166088;7,84e-06;0,000698174;57
"27990";93074;"FR52";2012;10;0,000204185;0,000166623;0,00024589;0,000196947;9,29e-06;0,000827852;57
"27991";93074;"FR52";2012;5;0;0;0;0;0;0;57
"27992";93074;"FR52";2010;3;0;0;0;0;0;0;57
"27993";93074;"FR52";2011;12;0,000186645;0,000151233;0,000226896;0,0001711;8,14e-06;0,000716591;57
"27994";93074;"FR52";2010;5;0;0;0;0;0;0;57
"27995";93074;"FR52";2012;2;0;0;0;0;0;0;57
"27996";93074;"FR52";2012;11;3,99e-05;3,2e-05;4,9e-05;0,000222207;9,98e-06;0,000918806;57
"27997";93074;"FR52";2010;2;0;0;0;0;0;0;57
"27998";93074;"FR52";2011;11;0,00010331;8,4e-05;0,000125074;0,000203887;9,16e-06;0,000843081;57
"27999";93074;"FR52";2011;1;0;0;0;0;0;0;57
"28000";93074;"FR52";2010;1;0;0;0;0;0;0;57
"28001";93074;"FR52";2010;8;0,000583867;0,000472485;0,000710553;0,000282354;1,27e-05;0,001154263;57
"28002";93074;"FR52";2011;7;0,000377446;0,000308125;0,000452632;0,000290741;1,41e-05;0,00118571;57
"28003";93074;"FR52";2012;9;0,000166645;0,000135759;0,000201146;0,00024421;1,18e-05;0,001021569;57
"28004";93074;"FR52";2011;6;0;0;0;0;0;0;57
"28005";93074;"FR52";2010;12;0,000223587;0,00018117;0,000270363;2,11e-06;1e-07;8,83e-06;57
"28006";93074;"FR52";2012;6;0;0;0;0;0;0;57
"28007";93074;"FR52";2010;4;0;0;0;0;0;0;57
"28008";93074;"FR52";2011;8;6,35e-05;5,16e-05;7,67e-05;0,000155767;7,02e-06;0,000636899;57
"28009";93075;"FR52";2010;6;0;0;0;0;0;0;57
"28010";93075;"FR52";2011;2;0;0;0;0;0;0;57
"28011";93075;"FR52";2010;12;0,000223587;0,00018117;0,000270363;2,11e-06;1e-07;8,83e-06;57
"28012";93075;"FR52";2010;8;0,000583867;0,000472485;0,000710553;0,000282354;1,27e-05;0,001154263;57
"28013";93075;"FR52";2010;4;0;0;0;0;0;0;57
"28014";93075;"FR52";2011;9;2,66e-05;2,13e-05;3,27e-05;0,000225177;1,08e-05;0,000941978;57
"28015";93075;"FR52";2011;1;0;0;0;0;0;0;57
"28016";93075;"FR52";2010;10;0,000615545;0,000497363;0,000751406;7,07e-07;3,33e-08;2,97e-06;57
"28017";93075;"FR52";2010;3;0;0;0;0;0;0;57
"28018";93075;"FR52";2012;9;0,000166645;0,000135759;0,000201146;0,00024421;1,18e-05;0,001021569;57
"28019";93075;"FR52";2012;11;3,99e-05;3,2e-05;4,9e-05;0,000222207;9,98e-06;0,000918806;57
"28020";93075;"FR52";2010;11;0,000565415;0,000456017;0,000691456;4,7e-07;2,11e-08;1,94e-06;57
"28021";93075;"FR52";2010;9;0,000492108;0,000394485;0,000604939;0,000101452;4,88e-06;0,000424486;57
"28022";93075;"FR52";2012;2;0;0;0;0;0;0;57
"28023";93075;"FR52";2010;1;0;0;0;0;0;0;57
"28024";93075;"FR52";2011;12;0,000186645;0,000151233;0,000226896;0,0001711;8,14e-06;0,000716591;57
"28025";93075;"FR52";2012;12;9,31e-05;7,46e-05;0,000114462;0,000153547;7,31e-06;0,000643093;57
"28026";93075;"FR52";2011;10;0,000159631;0,000127958;0,000196237;0,000166088;7,84e-06;0,000698174;57
"28027";93075;"FR52";2010;2;0;0;0;0;0;0;57
"28028";93075;"FR52";2011;4;0;0;0;0;0;0;57
"28029";93075;"FR52";2011;7;0,000377446;0,000308125;0,000452632;0,000290741;1,41e-05;0,00118571;57
"28030";93075;"FR52";2011;11;0,00010331;8,4e-05;0,000125074;0,000203887;9,16e-06;0,000843081;57
"28031";93075;"FR52";2011;3;0;0;0;0;0;0;57
"28032";93075;"FR52";2012;10;0,000204185;0,000166623;0,00024589;0,000196947;9,29e-06;0,000827852;57
"28033";93075;"FR52";2011;8;6,35e-05;5,16e-05;7,67e-05;0,000155767;7,02e-06;0,000636899;57
"28034";93075;"FR52";2010;5;0;0;0;0;0;0;57
"28035";93075;"FR52";2012;3;0;0;0;0;0;0;57
"28036";93075;"FR52";2010;7;0,000484013;0,000396158;0,000579518;0,000317552;1,54e-05;0,001295001;57
"28037";93075;"FR52";2012;4;0;0;0;0;0;0;57
"28038";93075;"FR52";2012;7;0,000412328;0,000330525;0,000506867;0,000212418;1,03e-05;0,000866398;57
"28039";93075;"FR52";2012;5;0;0;0;0;0;0;57
"28040";93075;"FR52";2011;6;0;0;0;0;0;0;57
"28041";93075;"FR52";2012;6;0;0;0;0;0;0;57
"28042";93075;"FR52";2012;1;0;0;0;0;0;0;57
"28043";93075;"FR52";2012;8;3,99e-05;3,2e-05;4,91e-05;0,000196779;8,87e-06;0,000804539;57
"28044";93075;"FR52";2011;5;0;0;0;0;0;0;57
"28045";93076;"FR52";2011;10;0,000159631;0,000127958;0,000196237;0,000166088;7,84e-06;0,000698174;57
"28046";93076;"FR52";2011;9;2,66e-05;2,13e-05;3,27e-05;0,000225177;1,08e-05;0,000941978;57
"28047";93076;"FR52";2010;7;0,000484013;0,000396158;0,000579518;0,000317552;1,54e-05;0,001295001;57
"28048";93076;"FR52";2010;12;0,000223587;0,00018117;0,000270363;2,11e-06;1e-07;8,83e-06;57
"28049";93076;"FR52";2010;4;0;0;0;0;0;0;57
"28050";93076;"FR52";2011;12;0,000186645;0,000151233;0,000226896;0,0001711;8,14e-06;0,000716591;57
"28051";93076;"FR52";2010;6;0;0;0;0;0;0;57
"28052";93076;"FR52";2012;12;9,31e-05;7,46e-05;0,000114462;0,000153547;7,31e-06;0,000643093;57
"28053";93076;"FR52";2012;3;0;0;0;0;0;0;57
"28054";93076;"FR52";2012;4;0;0;0;0;0;0;57
"28055";93076;"FR52";2011;4;0;0;0;0;0;0;57
"28056";93076;"FR52";2011;2;0;0;0;0;0;0;57
"28057";93076;"FR52";2012;10;0,000204185;0,000166623;0,00024589;0,000196947;9,29e-06;0,000827852;57
"28058";93076;"FR52";2011;7;0,000377446;0,000308125;0,000452632;0,000290741;1,41e-05;0,00118571;57
"28059";93076;"FR52";2011;11;0,00010331;8,4e-05;0,000125074;0,000203887;9,16e-06;0,000843081;57
"28060";93076;"FR52";2012;9;0,000166645;0,000135759;0,000201146;0,00024421;1,18e-05;0,001021569;57
"28061";93076;"FR52";2010;8;0,000583867;0,000472485;0,000710553;0,000282354;1,27e-05;0,001154263;57
"28062";93076;"FR52";2011;8;6,35e-05;5,16e-05;7,67e-05;0,000155767;7,02e-06;0,000636899;57
"28063";93076;"FR52";2012;11;3,99e-05;3,2e-05;4,9e-05;0,000222207;9,98e-06;0,000918806;57
"28064";93076;"FR52";2012;2;0;0;0;0;0;0;57
"28065";93076;"FR52";2010;10;0,000615545;0,000497363;0,000751406;7,07e-07;3,33e-08;2,97e-06;57
"28066";93076;"FR52";2010;1;0;0;0;0;0;0;57
"28067";93076;"FR52";2010;11;0,000565415;0,000456017;0,000691456;4,7e-07;2,11e-08;1,94e-06;57
"28068";93076;"FR52";2011;1;0;0;0;0;0;0;57
"28069";93076;"FR52";2011;5;0;0;0;0;0;0;57
"28070";93076;"FR52";2010;2;0;0;0;0;0;0;57
"28071";93076;"FR52";2011;6;0;0;0;0;0;0;57
"28072";93076;"FR52";2012;5;0;0;0;0;0;0;57
"28073";93076;"FR52";2011;3;0;0;0;0;0;0;57
"28074";93076;"FR52";2010;9;0,000492108;0,000394485;0,000604939;0,000101452;4,88e-06;0,000424486;57
"28075";93076;"FR52";2010;5;0;0;0;0;0;0;57
"28076";93076;"FR52";2012;6;0;0;0;0;0;0;57
"28077";93076;"FR52";2010;3;0;0;0;0;0;0;57
"28078";93076;"FR52";2012;7;0,000412328;0,000330525;0,000506867;0,000212418;1,03e-05;0,000866398;57
"28079";93076;"FR52";2012;8;3,99e-05;3,2e-05;4,91e-05;0,000196779;8,87e-06;0,000804539;57
"28080";93076;"FR52";2012;1;0;0;0;0;0;0;57
"28081";93077;"FR51";2011;6;0;0;0;0;0;0;57
"28082";93077;"FR51";2011;3;0;0;0;0;0;0;57
"28083";93077;"FR51";2011;8;0,001419775;0,001145141;0,001736362;6,52e-05;2,94e-06;0,000266636;57
"28084";93077;"FR51";2011;12;0,001880736;0,001526057;0,002282008;3,51e-06;1,67e-07;1,47e-05;57
"28085";93077;"FR51";2012;7;0,000468207;0,000353006;0,000611748;0,000123505;5,98e-06;0,000503811;57
"28086";93077;"FR51";2012;12;0,001090553;0,000891402;0,001311453;3,98e-06;1,89e-07;1,67e-05;57
"28087";93077;"FR51";2012;4;0;0;0;0;0;0;57
"28088";93077;"FR51";2012;1;0;0;0;0;0;0;57
"28089";93077;"FR51";2010;12;0,001073559;0,000862585;0,001317634;2,34e-07;1,11e-08;9,81e-07;57
"28090";93077;"FR51";2010;5;0;0;0;0;0;0;57
"28091";93077;"FR51";2010;9;0,001974667;0,001608588;0,002383662;5,66e-05;2,73e-06;0,000237035;57
"28092";93077;"FR51";2011;11;0,000905744;0,000735352;0,00109793;1,88e-06;8,44e-08;7,77e-06;57
"28093";93077;"FR51";2011;7;0,001247492;0,001006617;0,001524419;1,18e-06;5,69e-08;4,8e-06;57
"28094";93077;"FR51";2012;2;0;0;0;0;0;0;57
"28095";93077;"FR51";2011;9;0,001615164;0,001298752;0,001981655;2,51e-05;1,21e-06;0,000104924;57
"28096";93077;"FR51";2011;4;0;0;0;0;0;0;57
"28097";93077;"FR51";2010;6;0;0;0;0;0;0;57
"28098";93077;"FR51";2012;5;0;0;0;0;0;0;57
"28099";93077;"FR51";2012;8;0,000858688;0,000698942;0,001040317;8,87e-05;4e-06;0,000362607;57
"28100";93077;"FR51";2010;7;0,000385732;0,000309204;0,000474174;0,000193601;9,37e-06;0,000789671;57
"28101";93077;"FR51";2011;2;0;0;0;0;0;0;57
"28102";93077;"FR51";2010;8;0,000734128;0,000601196;0,00087965;6,59e-05;2,97e-06;0,000269544;57
"28103";93077;"FR51";2012;9;0,001471922;0,001198207;0,001780923;3,71e-06;1,79e-07;1,55e-05;57
"28104";93077;"FR51";2012;11;0,000505399;0,000405145;0,000621282;0;0;0;57
"28105";93077;"FR51";2010;2;0;0;0;0;0;0;57
"28106";93077;"FR51";2011;1;0;0;0;0;0;0;57
"28107";93077;"FR51";2010;10;0,001675747;0,001370339;0,002004058;1,18e-05;5,56e-07;4,95e-05;57
"28108";93077;"FR51";2010;1;0;0;0;0;0;0;57
"28109";93077;"FR51";2010;3;0;0;0;0;0;0;57
"28110";93077;"FR51";2011;10;0,002080266;0,001699941;0,002501977;8,01e-06;3,78e-07;3,37e-05;57
"28111";93077;"FR51";2011;5;0;0;0;0;0;0;57
"28112";93077;"FR51";2012;3;0;0;0;0;0;0;57
"28113";93077;"FR51";2012;6;0;0;0;0;0;0;57
"28114";93077;"FR51";2012;10;0,001325847;0,001083857;0,00158645;3,56e-05;1,68e-06;0,000149579;57
"28115";93077;"FR51";2010;11;0,00124884;0,001016384;0,001510574;1,06e-05;4,75e-07;4,37e-05;57
"28116";93077;"FR51";2010;4;0;0;0;0;0;0;57
"28117";93078;"FR25";2011;10;0,002565671;0,002081522;0,003112119;4,95e-06;2,33e-07;2,08e-05;36
"28118";93078;"FR25";2011;1;0;0;0;0;0;0;36
"28119";93078;"FR25";2012;12;0,001294296;0,001047682;0,00157822;2,11e-06;1e-07;8,83e-06;36
"28120";93078;"FR25";2011;11;0,000914537;0,000742637;0,001102783;8,93e-06;4,01e-07;3,69e-05;36
"28121";93078;"FR25";2011;7;0,001104233;0,00090324;0,001326425;4,47e-06;2,16e-07;1,82e-05;36
"28122";93078;"FR25";2010;10;0,00231267;0,001862559;0,002817686;2,59e-05;1,22e-06;0,000108967;36
"28123";93078;"FR25";2010;1;0;0;0;0;0;0;36
"28124";93078;"FR25";2011;2;0;0;0;0;0;0;36
"28125";93078;"FR25";2010;12;0,001202307;0,000983141;0,001437591;7,49e-06;3,56e-07;3,14e-05;36
"28126";93078;"FR25";2010;6;0;0;0;0;0;0;36
"28127";93078;"FR25";2010;3;0;0;0;0;0;0;36
"28128";93078;"FR25";2012;9;0,00057878;0,000466735;0,000707936;1,44e-05;6,93e-07;6,02e-05;36
"28129";93078;"FR25";2011;8;0,001868969;0,001529276;0,002241726;9,96e-06;4,49e-07;4,07e-05;36
"28130";93078;"FR25";2010;8;0,00126217;0,001023281;0,001531499;2,61e-06;1,18e-07;1,07e-05;36
"28131";93078;"FR25";2010;2;0;0;0;0;0;0;36
"28132";93078;"FR25";2012;5;0;0;0;0;0;0;36
"28133";93078;"FR25";2011;4;0;0;0;0;0;0;36
"28134";93078;"FR25";2011;9;0,00017731;0,000138815;0,000224189;4,64e-06;2,24e-07;1,94e-05;36
"28135";93078;"FR25";2010;9;0,000706266;0,000577212;0,000847013;6,73e-06;3,24e-07;2,82e-05;36
"28136";93078;"FR25";2012;3;0,001304956;0,000417266;0,003133433;0;0;0;36
"28137";93078;"FR25";2011;3;0;0;0;0;0;0;36
"28138";93078;"FR25";2010;5;0;0;0;0;0;0;36
"28139";93078;"FR25";2011;5;0;0;0;0;0;0;36
"28140";93078;"FR25";2012;6;0;0;0;0;0;0;36
"28141";93078;"FR25";2012;8;0,002211674;0,001802207;0,002669308;6,64e-06;2,99e-07;2,72e-05;36
"28142";93078;"FR25";2010;4;0;0;0;0;0;0;36
"28143";93078;"FR25";2012;1;0;0;0;0;0;0;36
"28144";93078;"FR25";2010;7;0,00132622;0,001081693;0,001597465;4,23e-06;2,05e-07;1,73e-05;36
"28145";93078;"FR25";2011;6;0;0;0;0;0;0;36
"28146";93078;"FR25";2010;11;0,000668368;0,000544531;0,000803151;6,11e-06;2,74e-07;2,53e-05;36
"28147";93078;"FR25";2012;2;0;0;0;0;0;0;36
"28148";93078;"FR25";2012;11;0,001116295;0,000910009;0,001348421;3,52e-06;1,58e-07;1,46e-05;36
"28149";93078;"FR25";2012;4;0;0;0;0;0;0;36
"28150";93078;"FR25";2011;12;0,001747243;0,001431289;0,002097821;7,49e-06;3,56e-07;3,14e-05;36
"28151";93078;"FR25";2012;10;0,002631535;0,002146623;0,00317443;1,01e-05;4,78e-07;4,26e-05;36
"28152";93078;"FR25";2012;7;0,00173494;0,001419382;0,002086462;5,13e-05;2,48e-06;0,000209232;36
"28153";93079;"FR25";2010;4;0;0;0;0;0;0;36
"28154";93079;"FR25";2010;1;0;0;0;0;0;0;36
"28155";93079;"FR25";2012;1;0;0;0;0;0;0;36
"28156";93079;"FR25";2010;3;0;0;0;0;0;0;36
"28157";93079;"FR25";2011;6;0;0;0;0;0;0;36
"28158";93079;"FR25";2011;4;0;0;0;0;0;0;36
"28159";93079;"FR25";2011;5;0;0;0;0;0;0;36
"28160";93079;"FR25";2010;2;0;0;0;0;0;0;36
"28161";93079;"FR25";2011;2;0;0;0;0;0;0;36
"28162";93079;"FR25";2012;11;0,001116295;0,000910009;0,001348421;3,52e-06;1,58e-07;1,46e-05;36
"28163";93079;"FR25";2010;5;0;0;0;0;0;0;36
"28164";93079;"FR25";2011;3;0;0;0;0;0;0;36
"28165";93079;"FR25";2012;10;0,002631535;0,002146623;0,00317443;1,01e-05;4,78e-07;4,26e-05;36
"28166";93079;"FR25";2011;10;0,002565671;0,002081522;0,003112119;4,95e-06;2,33e-07;2,08e-05;36
"28167";93079;"FR25";2012;9;0,00057878;0,000466735;0,000707936;1,44e-05;6,93e-07;6,02e-05;36
"28168";93079;"FR25";2012;2;0;0;0;0;0;0;36
"28169";93079;"FR25";2011;12;0,001747243;0,001431289;0,002097821;7,49e-06;3,56e-07;3,14e-05;36
"28170";93079;"FR25";2010;12;0,001202307;0,000983141;0,001437591;7,49e-06;3,56e-07;3,14e-05;36
"28171";93079;"FR25";2012;8;0,002211674;0,001802207;0,002669308;6,64e-06;2,99e-07;2,72e-05;36
"28172";93079;"FR25";2011;9;0,00017731;0,000138815;0,000224189;4,64e-06;2,24e-07;1,94e-05;36
"28173";93079;"FR25";2011;11;0,000914537;0,000742637;0,001102783;8,93e-06;4,01e-07;3,69e-05;36
"28174";93079;"FR25";2010;8;0,00126217;0,001023281;0,001531499;2,61e-06;1,18e-07;1,07e-05;36
"28175";93079;"FR25";2010;10;0,00231267;0,001862559;0,002817686;2,59e-05;1,22e-06;0,000108967;36
"28176";93079;"FR25";2010;11;0,000668368;0,000544531;0,000803151;6,11e-06;2,74e-07;2,53e-05;36
"28177";93079;"FR25";2011;1;0;0;0;0;0;0;36
"28178";93079;"FR25";2012;7;0,00173494;0,001419382;0,002086462;5,13e-05;2,48e-06;0,000209232;36
"28179";93079;"FR25";2010;9;0,000706266;0,000577212;0,000847013;6,73e-06;3,24e-07;2,82e-05;36
"28180";93079;"FR25";2010;7;0,00132622;0,001081693;0,001597465;4,23e-06;2,05e-07;1,73e-05;36
"28181";93079;"FR25";2012;12;0,001294296;0,001047682;0,00157822;2,11e-06;1e-07;8,83e-06;36
"28182";93079;"FR25";2012;6;0;0;0;0;0;0;36
"28183";93079;"FR25";2012;4;0;0;0;0;0;0;36
"28184";93079;"FR25";2012;3;0,001304956;0,000417266;0,003133433;0;0;0;36
"28185";93079;"FR25";2011;8;0,001868969;0,001529276;0,002241726;9,96e-06;4,49e-07;4,07e-05;36
"28186";93079;"FR25";2012;5;0;0;0;0;0;0;36
"28187";93079;"FR25";2011;7;0,001104233;0,00090324;0,001326425;4,47e-06;2,16e-07;1,82e-05;36
"28188";93079;"FR25";2010;6;0;0;0;0;0;0;36
"28189";93080;"FR25";2011;5;0;0;0;0;0;0;36
"28190";93080;"FR25";2011;1;0;0;0;0;0;0;36
"28191";93080;"FR25";2011;11;0,000914537;0,000742637;0,001102783;8,93e-06;4,01e-07;3,69e-05;36
"28192";93080;"FR25";2011;3;0;0;0;0;0;0;36
"28193";93080;"FR25";2012;9;0,00057878;0,000466735;0,000707936;1,44e-05;6,93e-07;6,02e-05;36
"28194";93080;"FR25";2010;4;0;0;0;0;0;0;36
"28195";93080;"FR25";2011;8;0,001868969;0,001529276;0,002241726;9,96e-06;4,49e-07;4,07e-05;36
"28196";93080;"FR25";2012;8;0,002211674;0,001802207;0,002669308;6,64e-06;2,99e-07;2,72e-05;36
"28197";93080;"FR25";2012;3;0,001304956;0,000417266;0,003133433;0;0;0;36
"28198";93080;"FR25";2010;7;0,00132622;0,001081693;0,001597465;4,23e-06;2,05e-07;1,73e-05;36
"28199";93080;"FR25";2012;7;0,00173494;0,001419382;0,002086462;5,13e-05;2,48e-06;0,000209232;36
"28200";93080;"FR25";2012;10;0,002631535;0,002146623;0,00317443;1,01e-05;4,78e-07;4,26e-05;36
"28201";93080;"FR25";2012;6;0;0;0;0;0;0;36
"28202";93080;"FR25";2011;2;0;0;0;0;0;0;36
"28203";93080;"FR25";2011;4;0;0;0;0;0;0;36
"28204";93080;"FR25";2011;12;0,001747243;0,001431289;0,002097821;7,49e-06;3,56e-07;3,14e-05;36
"28205";93080;"FR25";2011;10;0,002565671;0,002081522;0,003112119;4,95e-06;2,33e-07;2,08e-05;36
"28206";93080;"FR25";2011;6;0;0;0;0;0;0;36
"28207";93080;"FR25";2010;8;0,00126217;0,001023281;0,001531499;2,61e-06;1,18e-07;1,07e-05;36
"28208";93080;"FR25";2012;12;0,001294296;0,001047682;0,00157822;2,11e-06;1e-07;8,83e-06;36
"28209";93080;"FR25";2011;9;0,00017731;0,000138815;0,000224189;4,64e-06;2,24e-07;1,94e-05;36
"28210";93080;"FR25";2010;11;0,000668368;0,000544531;0,000803151;6,11e-06;2,74e-07;2,53e-05;36
"28211";93080;"FR25";2012;4;0;0;0;0;0;0;36
"28212";93080;"FR25";2010;1;0;0;0;0;0;0;36
"28213";93080;"FR25";2010;3;0;0;0;0;0;0;36
"28214";93080;"FR25";2011;7;0,001104233;0,00090324;0,001326425;4,47e-06;2,16e-07;1,82e-05;36
"28215";93080;"FR25";2012;11;0,001116295;0,000910009;0,001348421;3,52e-06;1,58e-07;1,46e-05;36
"28216";93080;"FR25";2010;6;0;0;0;0;0;0;36
"28217";93080;"FR25";2010;2;0;0;0;0;0;0;36
"28218";93080;"FR25";2010;12;0,001202307;0,000983141;0,001437591;7,49e-06;3,56e-07;3,14e-05;36
"28219";93080;"FR25";2010;10;0,00231267;0,001862559;0,002817686;2,59e-05;1,22e-06;0,000108967;36
"28220";93080;"FR25";2010;5;0;0;0;0;0;0;36
"28221";93080;"FR25";2012;2;0;0;0;0;0;0;36
"28222";93080;"FR25";2010;9;0,000706266;0,000577212;0,000847013;6,73e-06;3,24e-07;2,82e-05;36
"28223";93080;"FR25";2012;5;0;0;0;0;0;0;36
"28224";93080;"FR25";2012;1;0;0;0;0;0;0;36
"28225";93081;"FR25";2010;8;0,00126217;0,001023281;0,001531499;2,61e-06;1,18e-07;1,07e-05;36
"28226";93081;"FR25";2010;3;0;0;0;0;0;0;36
"28227";93081;"FR25";2010;7;0,00132622;0,001081693;0,001597465;4,23e-06;2,05e-07;1,73e-05;36
"28228";93081;"FR25";2012;4;0;0;0;0;0;0;36
"28229";93081;"FR25";2010;5;0;0;0;0;0;0;36
"28230";93081;"FR25";2010;4;0;0;0;0;0;0;36
"28231";93081;"FR25";2010;1;0;0;0;0;0;0;36
"28232";93081;"FR25";2011;4;0;0;0;0;0;0;36
